Begin IJ Block
1   8   3   22   -0.0003400157
1   8   3   23   0.0000000000
1   8   3   25   -0.0000000000
1   8   3   27   0.0003861316
1   8   3   28   0.0000000000
1   8   3   29   0.0001296033
1   8   3   30   0.0005076416
1   8   4   19   -0.0000000000
1   8   4   24   -0.0009579941
1   8   4   26   0.0000000000
1   8   5   16   0.0004583598
1   8   5   17   0.0000000000
1   8   5   18   0.0003349215
1   8   5   20   0.0000000000
1   8   5   21   0.0003022883
1   8   5   22   0.0000000000
1   8   5   23   0.0005325670
1   8   5   25   -0.0008278267
1   8   5   27   -0.0000000001
1   8   5   28   -0.0001692148
1   8   5   29   -0.0000000000
1   8   5   30   0.0000000000
1   8   6   16   -0.0000000000
1   8   6   17   0.0000357634
1   8   6   18   -0.0000000000
1   8   6   20   -0.0009609630
1   8   6   21   0.0000000000
1   8   6   22   -0.0004742314
1   8   6   23   0.0000000000
1   8   6   25   -0.0000000000
1   8   6   27   -0.0010157057
1   8   6   28   -0.0000000000
1   8   6   29   -0.0005720038
1   8   6   30   -0.0021479658
1   8   7   16   0.0017042446
1   8   7   17   0.0000000000
1   8   7   18   0.0010402906
1   8   7   20   0.0000000000
1   8   7   21   0.0012278238
1   8   7   22   0.0000000000
1   8   7   23   0.0019433750
1   8   7   25   -0.0028972343
1   8   7   27   -0.0000000000
1   8   7   28   -0.0007261576
1   8   7   29   -0.0000000000
1   8   7   30   0.0000000000
1   8   8   16   0.0000000000
1   8   8   17   -0.0000454614
1   8   8   20   -0.0001826797
1   8   8   21   -0.0000000000
1   8   8   22   -0.0000170414
1   8   8   23   -0.0000000000
1   8   8   25   -0.0000000000
1   8   8   27   -0.0001993717
1   8   8   28   0.0000000000
1   8   8   29   -0.0001428206
1   8   8   30   -0.0004519914
1   8   9   19   -0.0000861894
1   8   9   24   -0.0000000000
1   8   9   26   -0.0000025054
1   8   10   16   -0.0000000000
1   8   10   17   -0.0001630958
1   8   10   18   -0.0000000000
1   8   10   20   0.0000587199
1   8   10   21   0.0000000000
1   8   10   22   0.0004958562
1   8   10   23   0.0000000000
1   8   10   25   -0.0000000000
1   8   10   27   0.0000067479
1   8   10   28   0.0000000000
1   8   10   29   0.0001154544
1   8   10   30   0.0003257657
1   8   11   19   0.0000000000
1   8   11   24   0.0002618049
1   8   11   26   -0.0000000000
1   8   12   16   0.0001826018
1   8   12   17   -0.0000000000
1   8   12   18   0.0001878508
1   8   12   20   -0.0000000000
1   8   12   21   0.0000871864
1   8   12   22   -0.0000000000
1   8   12   23   0.0002298114
1   8   12   25   -0.0003764118
1   8   12   27   0.0000000001
1   8   12   28   -0.0000523038
1   8   12   29   0.0000000001
1   8   12   30   -0.0000000002
1   8   13   16   0.0000000000
1   8   13   17   0.0000508946
1   8   13   18   0.0000000000
1   8   13   20   -0.0001436138
1   8   13   21   -0.0000000000
1   8   13   22   -0.0001578974
1   8   13   23   -0.0000000000
1   8   13   25   0.0000000000
1   8   13   27   -0.0001317832
1   8   13   28   0.0000000000
1   8   13   29   -0.0000674282
1   8   13   30   -0.0003205996
1   8   14   16   0.0003905110
1   8   14   17   -0.0000000000
1   8   14   18   0.0002893767
1   8   14   20   -0.0000000000
1   8   14   21   0.0002631210
1   8   14   22   -0.0000000000
1   8   14   23   0.0004364005
1   8   14   25   -0.0006985161
1   8   14   27   0.0000000001
