Begin IJ Block
2   6   3   26   -0.0000000000
2   6   3   27   0.0002478702
2   6   3   28   0.0000000000
2   6   4   18   0.0032871002
2   6   4   23   -0.0000000000
2   6   4   25   -0.0009869431
2   6   5   15   -0.0000000000
2   6   5   16   -0.0006675762
2   6   5   17   0.0000000000
2   6   5   19   0.0004982241
2   6   5   20   -0.0000000000
2   6   5   21   0.0016389729
2   6   5   22   -0.0000000000
2   6   5   24   0.0000000000
2   6   5   26   0.0002453878
2   6   5   27   -0.0000000000
2   6   5   28   0.0004115554
2   6   6   15   0.0012131521
2   6   6   16   -0.0000000000
2   6   6   17   0.0022542414
2   6   6   19   -0.0000000000
2   6   6   20   0.0036373889
2   6   6   21   0.0000000000
2   6   6   22   0.0007431543
2   6   6   24   -0.0010329226
2   6   6   26   -0.0000000000
2   6   6   27   0.0005354446
2   6   6   28   0.0000000000
2   6   7   15   -0.0000000000
2   6   7   16   -0.0025014234
2   6   7   17   0.0000000000
2   6   7   19   0.0017129786
2   6   7   20   0.0000000000
2   6   7   21   0.0061120509
2   6   7   22   -0.0000000000
2   6   7   24   0.0000000000
2   6   7   26   0.0007565709
2   6   7   27   -0.0000000000
2   6   7   28   0.0014630708
2   6   8   15   0.0001610466
2   6   8   16   -0.0000000000
2   6   8   17   0.0005262085
2   6   8   19   -0.0000000000
2   6   8   20   0.0006069416
2   6   8   21   -0.0000000000
2   6   8   22   0.0001817376
2   6   8   24   -0.0003241803
2   6   8   26   0.0000000000
2   6   8   27   0.0000645143
2   6   8   28   0.0000000000
2   6   9   18   -0.0000000000
2   6   9   23   0.0000607815
2   6   9   25   0.0000000000
2   6   10   15   -0.0005283017
2   6   10   16   -0.0000000000
2   6   10   17   0.0007160618
2   6   10   19   -0.0000000000
2   6   10   20   -0.0004674754
2   6   10   21   0.0000000000
2   6   10   22   -0.0001930995
2   6   10   24   -0.0010008873
2   6   10   26   -0.0000000000
2   6   10   27   -0.0000955786
2   6   10   28   0.0000000000
2   6   11   18   -0.0007900953
2   6   11   23   0.0000000000
2   6   11   25   0.0002892732
2   6   12   15   0.0000000000
2   6   12   16   -0.0002287087
2   6   12   17   0.0000000000
2   6   12   19   0.0002029251
2   6   12   20   -0.0000000000
2   6   12   21   0.0005745915
2   6   12   22   0.0000000000
2   6   12   24   -0.0000000000
2   6   12   26   0.0001302190
2   6   12   27   -0.0000000000
2   6   12   28   0.0001593822
2   6   13   15   0.0001316477
2   6   13   16   -0.0000000000
2   6   13   17   0.0002752237
2   6   13   19   -0.0000000000
2   6   13   20   0.0004478196
2   6   13   21   -0.0000000000
2   6   13   22   0.0000626174
2   6   13   24   -0.0001733769
2   6   13   26   -0.0000000000
2   6   13   27   0.0001152447
2   6   13   28   0.0000000000
2   6   14   15   -0.0000000000
2   6   14   16   -0.0005048090
2   6   14   17   0.0000000000
2   6   14   19   0.0003659896
2   6   14   20   0.0000000000
2   6   14   21   0.0012440609
2   6   14   22   0.0000000000
2   6   14   24   0.0000000000
