Begin IJ Block
1   9   3   17   0.0016555364
1   9   3   22   0.0014548522
1   9   3   25   0.0000000000
1   9   3   26   0.0001561899
1   9   3   27   -0.0000000000
1   9   3   28   -0.0022846803
1   9   4   15   0.0010971252
1   9   4   18   0.0013102961
1   9   4   19   -0.0007876493
1   9   4   21   0.0007900742
1   9   4   22   -0.0000000000
1   9   4   25   0.0033699272
1   9   4   27   -0.0004892753
1   9   4   28   0.0000000000
1   9   5   15   0.0015510144
1   9   5   17   0.0000000000
1   9   5   18   0.0030191616
1   9   5   19   -0.0004418303
1   9   5   21   0.0013296464
1   9   5   25   0.0062795933
1   9   5   27   0.0003201479
1   9   6   20   0.0033267480
1   9   6   24   -0.0031701053
1   9   7   15   0.0004853704
1   9   7   17   0.0000000000
1   9   7   18   0.0015940375
1   9   7   19   0.0002461039
1   9   7   21   0.0006762126
1   9   7   25   0.0029250955
1   9   7   27   0.0004692032
1   9   8   16   0.0017937109
1   9   8   17   0.0039879521
1   9   8   18   -0.0000000000
1   9   8   22   0.0030566321
1   9   8   26   0.0001780349
1   9   8   27   -0.0000000000
1   9   8   28   -0.0053005191
1   9   9   23   0.0000093106
1   9   10   20   -0.0008169435
1   9   10   24   0.0005716607
1   9   11   15   0.0005608050
1   9   11   18   -0.0003741647
1   9   11   19   -0.0010856196
1   9   11   21   0.0002229498
1   9   11   25   0.0003010961
1   9   11   27   -0.0010782420
1   9   12   16   0.0001827568
1   9   12   17   0.0004432510
1   9   12   22   0.0003111969
1   9   12   26   0.0000078175
1   9   12   28   -0.0005760774
1   9   13   15   0.0015440863
1   9   13   17   0.0000000000
1   9   13   18   0.0031250269
1   9   13   19   -0.0003151885
1   9   13   21   0.0013096253
1   9   13   25   0.0064682688
1   9   13   27   0.0003977044
1   9   13   28   0.0000000000
1   9   14   16   -0.0017450399
1   9   14   17   -0.0034620815
1   9   14   18   0.0000000000
1   9   14   22   -0.0029580802
1   9   14   25   -0.0000000000
1   9   14   26   -0.0002614475
1   9   14   27   0.0000000000
1   9   14   28   0.0047589002
1   10   1   20   -0.0011768238
1   10   1   24   0.0011452839
1   10   2   23   0.0014454074
1   10   3   23   0.0010523706
1   10   3   24   -0.0000000000
1   10   4   20   -0.0006352112
1   10   4   23   -0.0000000000
1   10   4   24   -0.0012933380
1   10   5   20   0.0006977429
1   10   5   24   -0.0021168109
1   10   6   15   0.0038439090
1   10   6   17   0.0000000000
1   10   6   18   0.0038818833
1   10   6   19   -0.0046579328
1   10   6   21   -0.0033608311
1   10   6   25   0.0045542824
1   10   6   27   -0.0053552809
1   10   6   28   0.0000000000
1   10   7   20   0.0006027438
1   10   7   24   -0.0009166044
1   10   8   23   0.0027252754
1   10   9   16   0.0002012542
1   10   9   17   0.0001671856
1   10   9   22   0.0003353900
1   10   9   26   0.0000538623
1   10   9   28   -0.0002036304
1   10   10   15   -0.0004940993
1   10   10   18   -0.0007931026
1   10   10   19   0.0004913927
1   10   10   21   0.0004400029
1   10   10   25   -0.0008471924
1   10   10   27   0.0006942147
1   10   11   20   -0.0026675300
1   10   11   24   -0.0002336234
1   10   12   23   0.0002997558
1   10   13   20   0.0005473693
1   10   13   23   -0.0000000000
1   10   13   24   -0.0020528970
1   10   14   23   -0.0021862432
2   6   1   15   -0.0004259575
2   6   1   17   0.0000000000
2   6   1   18   0.0026506388
2   6   1   19   0.0021841018
2   6   1   21   0.0005820066
2   6   1   25   0.0028963534
2   6   1   27   0.0021765353
2   6   2   16   -0.0026696527
2   6   2   17   -0.0019737650
2   6   2   18   0.0000000000
2   6   2   22   -0.0051056831
2   6   2   26   -0.0005403451
2   6   2   27   0.0000000000
2   6   2   28   0.0042164187
2   6   3   15   0.0000000000
2   6   3   16   -0.0016619586
2   6   3   17   -0.0014105409
2   6   3   19   -0.0000000000
2   6   3   21   -0.0000000000
2   6   3   22   -0.0031941797
2   6   3   26   -0.0003149349
2   6   3   27   -0.0000000000
2   6   3   28   0.0028436020
2   6   4   15   0.0019783026
2   6   4   16   0.0000000000
2   6   4   18   -0.0020803394
2   6   4   19   -0.0035985391
2   6   4   21   -0.0016240058
2   6   4   22   0.0000000000
2   6   4   25   -0.0002204253
2   6   4   27   -0.0036568457
2   6   4   28   -0.0000000000
2   6   5   15   0.0016114222
2   6   5   17   -0.0000000000
2   6   5   18   -0.0042429805
2   6   5   19   -0.0047643225
2   6   5   21   -0.0015492006
2   6   5   25   -0.0036771979
2   6   5   27   -0.0047632191
2   6   5   28   0.0000000000
