Begin IJ Block
2   8   7   22   0.0075358900
2   8   7   25   -0.0134980622
2   8   7   27   0.0000032050
2   8   7   28   0.0000000000
2   8   8   16   0.0067973000
2   8   8   18   0.0049766533
2   8   8   21   0.0131309485
2   8   8   25   0.0000000000
2   8   8   26   0.0032656982
2   8   8   27   0.0000000000
2   8   8   28   -0.0019791263
2   8   9   19   -0.0001446902
2   8   9   24   0.0044559627
2   8   10   23   0.0051141102
2   8   11   16   -0.0145184811
2   8   11   17   0.0000000000
2   8   11   18   -0.0064246205
2   8   11   20   -0.0000000000
2   8   11   21   -0.0299637293
2   8   11   22   0.0000000000
2   8   11   25   -0.0000000000
2   8   11   26   0.0052345488
2   8   11   27   -0.0000000000
2   8   11   28   0.0068150311
2   8   12   15   0.0018733268
2   8   12   16   -0.0000000000
2   8   12   17   0.0012861840
2   8   12   18   -0.0000000000
2   8   12   20   0.0022446902
2   8   12   21   -0.0000000000
2   8   12   22   0.0023760185
2   8   12   25   0.0022790345
2   8   12   26   0.0000000000
2   8   12   27   -0.0016660454
2   8   12   28   0.0000000000
2   8   13   16   0.0029413957
2   8   13   17   0.0000000000
2   8   13   18   -0.0019174590
2   8   13   20   -0.0000000000
2   8   13   21   0.0039759972
2   8   13   22   0.0000000000
2   8   13   25   -0.0000000000
2   8   13   26   -0.0011160575
2   8   13   27   -0.0000000000
2   8   13   28   -0.0052512859
2   8   14   15   0.0015846005
2   8   14   17   -0.0018647891
2   8   14   18   -0.0000000000
2   8   14   20   -0.0019430973
2   8   14   21   0.0000000000
2   8   14   22   -0.0009425043
2   8   14   25   0.0026356892
2   8   14   26   0.0000000000
2   8   14   27   -0.0047008926
2   8   14   28   0.0000000000
2   9   1   15   0.0082056512
2   9   1   17   -0.0083425048
2   9   1   20   0.0175875669
2   9   1   22   -0.0041224502
2   9   1   25   -0.0019558449
2   9   1   27   -0.0053646827
2   9   1   28   0.0000000000
2   9   2   16   -0.0010484927
2   9   2   18   -0.0033795316
2   9   2   21   -0.0035852640
2   9   2   26   -0.0001224397
2   9   2   27   -0.0000000000
2   9   2   28   -0.0022634640
2   9   3   15   0.0008733135
2   9   3   17   -0.0082437494
2   9   3   18   -0.0000000000
2   9   3   20   0.0083024481
2   9   3   21   0.0000000000
2   9   3   22   -0.0033777426
2   9   3   25   -0.0091799577
2   9   3   26   0.0000000000
2   9   3   27   -0.0012858377
2   9   3   28   0.0000000000
2   9   4   15   -0.0000000000
2   9   4   16   -0.0010858478
2   9   4   17   -0.0000000000
2   9   4   18   0.0003644232
2   9   4   20   -0.0000000000
2   9   4   21   0.0000537458
2   9   4   22   -0.0000000000
2   9   4   25   0.0000000000
2   9   4   26   0.0037783021
2   9   4   27   0.0000000000
2   9   4   28   0.0010086213
2   9   5   19   -0.0038297287
2   9   5   24   -0.0036827538
2   9   6   15   0.0123799595
2   9   6   17   -0.0039464093
2   9   6   20   0.0232373627
2   9   6   21   -0.0000000000
2   9   6   22   -0.0039087990
2   9   6   25   0.0049809135
2   9   6   27   -0.0030995355
2   9   6   28   -0.0000000000
2   9   7   16   -0.0020073296
2   9   7   17   0.0000000000
2   9   7   18   -0.0024776535
2   9   7   20   -0.0000000000
2   9   7   21   -0.0047745522
2   9   7   22   0.0000000000
2   9   7   25   -0.0000000000
2   9   7   26   0.0015904040
2   9   7   27   -0.0000000000
2   9   7   28   -0.0015459859
2   9   8   15   -0.0045860701
2   9   8   17   0.0035980748
2   9   8   18   -0.0000000000
2   9   8   20   -0.0072002126
2   9   8   21   0.0000000000
2   9   8   22   0.0070081789
2   9   8   25   -0.0002643967
2   9   8   26   0.0000000000
2   9   8   27   0.0059636915
2   9   8   28   0.0000000000
2   9   9   23   0.0025982590
2   9   10   19   -0.0010686094
2   9   10   24   0.0021722397
2   9   11   15   0.0069383661
2   9   11   17   -0.0161551848
2   9   11   18   0.0000000000
2   9   11   20   0.0212472087
2   9   11   21   -0.0000000000
2   9   11   22   -0.0071228072
2   9   11   25   -0.0120550020
2   9   11   27   -0.0081179782
2   9   11   28   -0.0000000000
2   9   12   15   0.0000000000
2   9   12   16   0.0000606645
2   9   12   18   0.0023096758
2   9   12   20   0.0000000000
2   9   12   21   0.0015379877
2   9   12   22   0.0000000000
2   9   12   26   0.0024939934
2   9   12   27   -0.0000000000
2   9   12   28   0.0011448054
2   9   13   15   -0.0032357735
2   9   13   17   0.0018491308
2   9   13   18   0.0000000000
2   9   13   20   -0.0032598213
2   9   13   21   -0.0000000000
2   9   13   22   0.0035884066
2   9   13   25   -0.0021027775
2   9   13   26   -0.0000000000
2   9   13   27   0.0038819386
2   9   13   28   -0.0000000000
2   9   14   15   0.0000000000
2   9   14   16   -0.0005670324
2   9   14   17   0.0000000000
2   9   14   18   0.0017914765
2   9   14   20   -0.0000000000
2   9   14   21   0.0014148377
2   9   14   22   0.0000000000
2   9   14   25   -0.0000000000
2   9   14   26   0.0022593006
2   9   14   27   -0.0000000000
2   9   14   28   0.0024948315
2   10   1   19   -0.0210819376
2   10   1   24   -0.0031362488
2   10   2   23   -0.0028297094
2   10   3   19   -0.0115766380
2   10   3   24   -0.0051275873
2   10   4   19   0.0000000000
2   10   4   23   0.0003699679
2   10   4   24   0.0000000000
2   10   5   15   -0.0079303885
2   10   5   17   -0.0066214213
2   10   5   18   0.0000000000
2   10   5   20   -0.0096372376
2   10   5   21   0.0000000000
2   10   5   22   0.0041664809
2   10   5   25   -0.0091833206
2   10   5   27   0.0005167932
2   10   5   28   0.0000000000
2   10   6   19   -0.0221877240
2   10   6   24   -0.0030454268
2   10   7   19   0.0000000000
2   10   7   23   -0.0024523159
2   10   8   19   0.0106601600
2   10   8   24   0.0032219130
2   10   9   16   -0.0009440412
2   10   9   18   -0.0009189001
2   10   9   21   -0.0015239643
2   10   9   26   0.0006753683
2   10   9   27   -0.0000000000
2   10   9   28   -0.0035315166
2   10   10   15   -0.0015067466
2   10   10   17   -0.0013984080
2   10   10   20   -0.0003853318
2   10   10   22   0.0005094003
2   10   10   25   -0.0044265152
2   10   10   27   0.0027364214
2   10   10   28   -0.0000000000
2   10   11   19   -0.0285379490
2   10   11   24   -0.0071298855
2   10   12   19   -0.0000000000
2   10   12   23   0.0007423617
2   10   13   19   0.0054809674
2   10   13   24   0.0017707737
2   10   14   19   0.0000000000
2   10   14   23   -0.0004297072
3   6   1   16   -0.0010035712
3   6   1   18   -0.0005420722
3   6   1   21   -0.0023116584
3   6   1   26   0.0003932139
3   6   1   28   0.0004278404
3   6   2   15   0.0001810491
3   6   2   17   0.0002530056
3   6   2   20   0.0001712986
3   6   2   22   0.0000141300
3   6   2   25   0.0003611080
3   6   2   27   0.0000070901
3   6   3   16   -0.0004432483
3   6   3   18   -0.0003547931
3   6   3   21   -0.0010940080
3   6   3   26   0.0001404175
3   6   3   28   0.0000793641
3   6   4   15   0.0006748888
3   6   4   17   -0.0005515609
3   6   4   20   0.0014754779
3   6   4   22   -0.0005314654
3   6   4   25   -0.0000792658
3   6   4   27   -0.0005395218
3   6   5   23   -0.0001371088
3   6   6   16   -0.0003814584
3   6   6   18   -0.0001563649
3   6   6   21   -0.0008929578
3   6   6   26   0.0001888257
3   6   6   28   0.0002311756
3   6   7   15   0.0007082240
3   6   7   17   0.0003575853
3   6   7   20   0.0009811322
3   6   7   22   -0.0002465914
3   6   7   25   0.0008852429
3   6   7   27   -0.0002312422
3   6   8   16   0.0011659930
3   6   8   18   0.0006262348
3   6   8   21   0.0026373506
3   6   8   26   -0.0004250161
3   6   8   28   -0.0004805600
3   6   9   19   -0.0014768692
3   6   9   24   -0.0003766543
3   6   10   23   -0.0000011723
3   6   11   16   -0.0019847453
3   6   11   18   -0.0011957639
3   6   11   21   -0.0046022146
3   6   11   26   0.0007218121
3   6   11   28   0.0007175484
3   6   12   15   0.0001313607
3   6   12   17   -0.0003796185
